Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
mesonephric tubule development (GO:0072164)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	PKD2
modified amino acid transport (GO:0072337)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	SLC46A1
negative regulation of ATPase activity (GO:0032780)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	IFIT1
negative regulation of cell aging (GO:0090344)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	FOXM1
negative regulation of cytokine production involved in immune response (GO:0002719)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	APOA2
negative regulation of fatty acid metabolic process (GO:0045922)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	BRCA1
negative regulation of interleukin-10 production (GO:0032693)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	CD274
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	MUC1
negative regulation of phagocytosis (GO:0050765)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	PLSCR1
negative regulation of viral entry into host cell (GO:0046597)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	IFITM1
protein heterooligomerization (GO:0051291)	1/17	0.38035743777702197	0.6086722586062371	0	0	2.191899819494585	2.118786464206634	PKD2
regulation of fat cell differentiation (GO:0045598)	3/80	0.38356576958167776	0.6125941784102371	0	0	1.3670242800677583	1.3099430529413019	IL6;ALOX5;E2F1
regulation of organelle organization (GO:0033043)	3/80	0.38356576958167776	0.6125941784102371	0	0	1.3670242800677583	1.3099430529413019	NEXN;S100A9;S100A8
positive regulation of cell adhesion (GO:0045785)	3/80	0.38356576958167776	0.6125941784102371	0	0	1.3670242800677583	1.3099430529413019	FUT7;SAA1;JAK2
purine ribonucleotide biosynthetic process (GO:0009152)	2/48	0.3862358570912178	0.6148347698840515	0	0	1.5251985218963755	1.450932133046137	SLC26A1;ADCY7
base-excision repair (GO:0006284)	2/48	0.3862358570912178	0.6148347698840515	0	0	1.5251985218963755	1.450932133046137	POLQ;NEIL3
regulation of protein metabolic process (GO:0051246)	2/48	0.3862358570912178	0.6148347698840515	0	0	1.5251985218963755	1.450932133046137	LILRB2;FAM83D
substrate adhesion-dependent cell spreading (GO:0034446)	2/48	0.3862358570912178	0.6148347698840515	0	0	1.5251985218963755	1.450932133046137	KIF14;ANTXR1
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	2/48	0.3862358570912178	0.6148347698840515	0	0	1.5251985218963755	1.450932133046137	CD274;TLR4
positive regulation of cellular component organization (GO:0051130)	4/114	0.38993518022691825	0.6186644161216432	0	0	1.2760270582412143	1.2017300742551469	CDC20;SLF1;CLEC7A;ATP10A
ubiquitin-dependent protein catabolic process (GO:0006511)	11/354	0.39433227879638455	0.6186644161216432	0	0	1.126104013033785	1.0479089020304722	CDC20;RNF213;IFI27;DTX3L;UBE2C;UHRF1;PLK1;KIF14;BUB1B;DTL;AURKB
response to hydrogen peroxide (GO:0042542)	2/49	0.39609732386415253	0.6186644161216432	0	0	1.4926705398022393	1.3823552170197828	IL6;HP
negative regulation of cell projection organization (GO:0031345)	2/49	0.39609732386415253	0.6186644161216432	0	0	1.4926705398022393	1.3823552170197828	SEMA3A;PTPRO
oligosaccharide metabolic process (GO:0009311)	2/49	0.39609732386415253	0.6186644161216432	0	0	1.4926705398022393	1.3823552170197828	FUT7;ST8SIA4
cellular response to lectin (GO:1990858)	4/115	0.39622662259656244	0.6186644161216432	0	0	1.2644659178234496	1.1706032877509907	MUC1;CLEC4D;CLEC7A;CARD9
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	4/115	0.39622662259656244	0.6186644161216432	0	0	1.2644659178234496	1.1706032877509907	MUC1;CLEC4D;CLEC7A;CARD9
3'-UTR-mediated mRNA stabilization (GO:0070935)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	MYD88
regulation of catabolic process (GO:0009894)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	FAM83D
regulation of establishment or maintenance of cell polarity (GO:0032878)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	KIF20B
DNA conformation change (GO:0071103)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	TOP2A
embryonic axis specification (GO:0000578)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	STIL
regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	IL6
regulation of protein sumoylation (GO:0033233)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	CAPN3
epithelial structure maintenance (GO:0010669)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	NOD2
fluid transport (GO:0042044)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	AQP9
G protein-coupled acetylcholine receptor signaling pathway (GO:0007213)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	RGS8
regulation of transforming growth factor beta production (GO:0071634)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	ITGB8
regulation of vascular endothelial cell proliferation (GO:1905562)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	CCL2
hyaluronan catabolic process (GO:0030214)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	HMMR
sodium ion import across plasma membrane (GO:0098719)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	SLC8A1
triglyceride biosynthetic process (GO:0019432)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	LPIN3
water transport (GO:0006833)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	AQP9
negative regulation of biosynthetic process (GO:0009890)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	IL6
negative regulation of lipid catabolic process (GO:0050995)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	APOA2
negative regulation of Rho protein signal transduction (GO:0035024)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	STMN1
nucleotide biosynthetic process (GO:0009165)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	RRM2
positive chemotaxis (GO:0050918)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	FPR2
positive regulation of cartilage development (GO:0061036)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	PKDCC
positive regulation of cell cycle phase transition (GO:1901989)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	FAM83D
positive regulation of extracellular matrix organization (GO:1903055)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	IL6
positive regulation of interleukin-4 production (GO:0032753)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	CD86
positive regulation of nitric-oxide synthase activity (GO:0051000)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	S100A1
positive regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033141)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	IFNB1
protein localization to centrosome (GO:0071539)	1/18	0.3975671165431335	0.6186644161216432	0	0	2.0628583563389253	1.90276303935888	STIL
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	10/321	0.40012382448762424	0.622243845004472	0	0	1.128882857901413	1.034035495791222	CDC20;CCNB1;IFI27;UBE2C;PLK1;FBXO39;KIF14;CDK1;BUB1B;AURKB
regulation of protein-containing complex assembly (GO:0043254)	4/116	0.40250758452116897	0.625456491030483	0	0	1.2531112263417163	1.1403830180479846	SLF1;CLEC7A;HJURP;EIF2AK2
actin polymerization or depolymerization (GO:0008154)	2/50	0.40588520400646483	0.625456491030483	0	0	1.4614978902953586	1.3178105909196571	DIAPH3;JAK2
negative regulation of ERK1 and ERK2 cascade (GO:0070373)	2/50	0.40588520400646483	0.625456491030483	0	0	1.4614978902953586	1.3178105909196571	TLR4;GBP1
organic hydroxy compound biosynthetic process (GO:1901617)	2/50	0.40588520400646483	0.625456491030483	0	0	1.4614978902953586	1.3178105909196571	CH25H;CYP7B1
regulation of Notch signaling pathway (GO:0008593)	3/83	0.40609911696667106	0.625456491030483	0	0	1.3155570652173914	1.1855247983986337	DLL4;NOD2;TSPEAR
regulation of osteoblast differentiation (GO:0045667)	3/83	0.40609911696667106	0.625456491030483	0	0	1.3155570652173914	1.1855247983986337	IFITM1;IL6;DNAI3
long-chain fatty acid metabolic process (GO:0001676)	3/83	0.40609911696667106	0.625456491030483	0	0	1.3155570652173914	1.1855247983986337	CYP2J2;ALOX5;LTC4S
pyroptosis (GO:0070269)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	AIM2
branching involved in ureteric bud morphogenesis (GO:0001658)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	PKD2
carbohydrate derivative catabolic process (GO:1901136)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	SAMHD1
cardiac atrium morphogenesis (GO:0003209)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	DLL4
regulation of collagen biosynthetic process (GO:0032965)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IL6
cellular response to glucagon stimulus (GO:0071377)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	ADCY7
cellular response to interleukin-7 (GO:0098761)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IL7R
regulation of histone H3-K4 methylation (GO:0051569)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	BRCA1
regulation of leukocyte chemotaxis (GO:0002688)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IL6
regulation of lymphocyte proliferation (GO:0050670)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IL27
regulation of mitotic spindle assembly (GO:1901673)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	PLK1
detection of mechanical stimulus (GO:0050982)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	PKD2
regulation of nervous system process (GO:0031644)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	TYMP
regulation of neuroinflammatory response (GO:0150077)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IL6
DNA alkylation (GO:0006305)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	HELLS
DNA methylation or demethylation (GO:0044728)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	HELLS
regulation of peptidyl-serine phosphorylation of STAT protein (GO:0033139)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IFNB1
epoxygenase P450 pathway (GO:0019373)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	CYP2J2
establishment of skin barrier (GO:0061436)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	STMN1
regulation of T cell cytokine production (GO:0002724)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	CCR2
folic acid metabolic process (GO:0046655)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	SLC46A1
regulation of water loss via skin (GO:0033561)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	STMN1
heart trabecula morphogenesis (GO:0061384)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	DLL4
response to fatty acid (GO:0070542)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	FFAR2
interleukin-7-mediated signaling pathway (GO:0038111)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IL7R
long-term memory (GO:0007616)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	CALB1
ureteric bud development (GO:0001657)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	PKD2
ureteric bud morphogenesis (GO:0060675)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	PKD2
N-glycan processing (GO:0006491)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	ST8SIA4
negative regulation of calcium ion transport (GO:0051926)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	LILRB2
negative regulation of cytokine production involved in inflammatory response (GO:1900016)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	ADCY7
negative regulation of immune system process (GO:0002683)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	LILRB2
negative regulation of nervous system development (GO:0051961)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	IL6
negative regulation of T cell receptor signaling pathway (GO:0050860)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	GBP1
nuclear membrane organization (GO:0071763)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	PLK1
piRNA metabolic process (GO:0034587)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	MYBL1
positive regulation of actin cytoskeleton reorganization (GO:2000251)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	STAP1
positive regulation of cellular protein catabolic process (GO:1903364)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	AMER1
positive regulation of oxidoreductase activity (GO:0051353)	1/19	0.4142996576461723	0.625456491030483	0	0	1.948154833533895	1.7166473271672773	NOD2
cholesterol transport (GO:0030301)	2/51	0.41559598662041985	0.625456491030483	0	0	1.4315975938295753	1.257002351554435	CETP;APOA2
regulation of smoothened signaling pathway (GO:0008589)	2/51	0.41559598662041985	0.625456491030483	0	0	1.4315975938295753	1.257002351554435	TEDC2;KIF7
sensory perception (GO:0007600)	2/51	0.41559598662041985	0.625456491030483	0	0	1.4315975938295753	1.257002351554435	CCL2;CCR2
mitotic nuclear membrane organization (GO:0101024)	2/51	0.41559598662041985	0.625456491030483	0	0	1.4315975938295753	1.257002351554435	CCNB1;CDK1
mitotic nuclear membrane reassembly (GO:0007084)	2/51	0.41559598662041985	0.625456491030483	0	0	1.4315975938295753	1.257002351554435	CCNB1;CDK1
negative regulation of protein ubiquitination (GO:0031397)	2/51	0.41559598662041985	0.625456491030483	0	0	1.4315975938295753	1.257002351554435	DTX3L;ISG15
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	2/52	0.4252264114375196	0.6353762858746241	0	0	1.4028933092224232	1.1996610924586715	S100A9;S100A8
regulation of telomere maintenance via telomerase (GO:0032210)	2/52	0.4252264114375196	0.6353762858746241	0	0	1.4028933092224232	1.1996610924586715	NEK2;AURKB
sprouting angiogenesis (GO:0002040)	2/52	0.4252264114375196	0.6353762858746241	0	0	1.4028933092224232	1.1996610924586715	RNF213;E2F8
myeloid cell differentiation (GO:0030099)	2/52	0.4252264114375196	0.6353762858746241	0	0	1.4028933092224232	1.1996610924586715	IFI16;JAK2
negative regulation of BMP signaling pathway (GO:0030514)	2/52	0.4252264114375196	0.6353762858746241	0	0	1.4028933092224232	1.1996610924586715	DLX1;FSTL1
positive regulation of protein kinase activity (GO:0045860)	5/154	0.4253584075711886	0.6353762858746241	0	0	1.1773032336790725	1.0063860628548695	TPX2;CENPE;KIF14;EMP2;CLSPN
regulation of Ras protein signal transduction (GO:0046578)	3/86	0.4283831058393554	0.6353762858746241	0	0	1.2678103719224725	1.07477023880668	KIF14;FOXM1;JAK2
base-excision repair, AP site formation (GO:0006285)	1/20	0.4305682662728285	0.6353762858746241	0	0	1.845525365760973	1.5551308297796114	NEIL3
calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules (GO:0016338)	1/20	0.4305682662728285	0.6353762858746241	0	0	1.845525365760973	1.5551308297796114	CLDN7
cardiac ventricle development (GO:0003231)	1/20	0.4305682662728285	0.6353762858746241	0	0	1.845525365760973	1.5551308297796114	DLL4
cellular modified amino acid biosynthetic process (GO:0042398)	1/20	0.4305682662728285	0.6353762858746241	0	0	1.845525365760973	1.5551308297796114	PLSCR1
cellular monovalent inorganic cation homeostasis (GO:0030004)	1/20	0.4305682662728285	0.6353762858746241	0	0	1.845525365760973	1.5551308297796114	SLC8A1
regulation of lymphocyte differentiation (GO:0045619)	1/20	0.4305682662728285	0.6353762858746241	0	0	1.845525365760973	1.5551308297796114	CCR2
